id,pid,value,date,sys
1916654,Zong,99,"2022-08-11 14:25:34.935","2022-08-11 14:25:34.938"
1916654,Zong,99,"2022-08-11 14:25:34.935","2022-08-11 14:25:34.938"
1916655,Zong,106,"2022-08-11 14:25:35.004","2022-08-11 14:25:35.008"
1916655,Zong,106,"2022-08-11 14:25:35.004","2022-08-11 14:25:35.008"
1916656,Zong,101,"2022-08-11 14:25:35.024","2022-08-11 14:25:35.027"
1916656,Zong,95,"2022-08-11 14:25:35.024","2022-08-11 14:25:35.027"
1916657,Zong,87,"2022-08-11 14:25:35.055","2022-08-11 14:25:35.060"
1916657,Zong,80,"2022-08-11 14:25:35.055","2022-08-11 14:25:35.060"
1916658,Zong,74,"2022-08-11 14:25:35.115","2022-08-11 14:25:35.123"
1916658,Zong,69,"2022-08-11 14:25:35.115","2022-08-11 14:25:35.123"
1916659,Zong,66,"2022-08-11 14:25:35.145","2022-08-11 14:25:35.169"
1916659,Zong,63,"2022-08-11 14:25:35.145","2022-08-11 14:25:35.169"
1916660,Zong,62,"2022-08-11 14:25:35.176","2022-08-11 14:25:35.180"
1916660,Zong,62,"2022-08-11 14:25:35.176","2022-08-11 14:25:35.180"
1916661,Zong,62,"2022-08-11 14:25:35.235","2022-08-11 14:25:35.239"
1916661,Zong,60,"2022-08-11 14:25:35.235","2022-08-11 14:25:35.239"
1916662,Zong,57,"2022-08-11 14:25:35.265","2022-08-11 14:25:35.268"
1916662,Zong,54,"2022-08-11 14:25:35.265","2022-08-11 14:25:35.268"
1916663,Zong,50,"2022-08-11 14:25:35.294","2022-08-11 14:25:35.299"
1916663,Zong,45,"2022-08-11 14:25:35.294","2022-08-11 14:25:35.299"
1916664,Zong,41,"2022-08-11 14:25:35.355","2022-08-11 14:25:35.358"
1916664,Zong,37,"2022-08-11 14:25:35.355","2022-08-11 14:25:35.358"
1916665,Zong,34,"2022-08-11 14:25:35.386","2022-08-11 14:25:35.404"
1916665,Zong,31,"2022-08-11 14:25:35.386","2022-08-11 14:25:35.404"
1916666,Zong,29,"2022-08-11 14:25:35.417","2022-08-11 14:25:35.426"
1916666,Zong,27,"2022-08-11 14:25:35.417","2022-08-11 14:25:35.426"
1916667,Zong,25,"2022-08-11 14:25:35.475","2022-08-11 14:25:35.478"
1916667,Zong,24,"2022-08-11 14:25:35.475","2022-08-11 14:25:35.478"
1916668,Zong,23,"2022-08-11 14:25:35.505","2022-08-11 14:25:35.511"
1916668,Zong,22,"2022-08-11 14:25:35.505","2022-08-11 14:25:35.511"
1916669,Zong,21,"2022-08-11 14:25:35.535","2022-08-11 14:25:35.543"
1916669,Zong,21,"2022-08-11 14:25:35.535","2022-08-11 14:25:35.543"
1916670,Zong,25,"2022-08-11 14:25:35.595","2022-08-11 14:25:35.599"
1916670,Zong,35,"2022-08-11 14:25:35.595","2022-08-11 14:25:35.599"
1916671,Zong,50,"2022-08-11 14:25:35.624","2022-08-11 14:25:35.627"
1916671,Zong,50,"2022-08-11 14:25:35.624","2022-08-11 14:25:35.627"
1916672,Zong,101,"2022-08-11 14:25:35.659","2022-08-11 14:25:35.662"
1916672,Zong,101,"2022-08-11 14:25:35.659","2022-08-11 14:25:35.662"
1916673,Zong,106,"2022-08-11 14:25:35.714","2022-08-11 14:25:35.725"
1916673,Zong,104,"2022-08-11 14:25:35.714","2022-08-11 14:25:35.725"
1916674,Zong,98,"2022-08-11 14:25:35.745","2022-08-11 14:25:35.749"
1916674,Zong,90,"2022-08-11 14:25:35.745","2022-08-11 14:25:35.749"
1916675,Zong,83,"2022-08-11 14:25:35.775","2022-08-11 14:25:35.780"
1916675,Zong,77,"2022-08-11 14:25:35.775","2022-08-11 14:25:35.780"
1916676,Zong,71,"2022-08-11 14:25:35.850","2022-08-11 14:25:35.855"
1916676,Zong,66,"2022-08-11 14:25:35.850","2022-08-11 14:25:35.855"
1916677,Zong,63,"2022-08-11 14:25:35.865","2022-08-11 14:25:35.868"
1916677,Zong,61,"2022-08-11 14:25:35.865","2022-08-11 14:25:35.868"
1916678,Zong,60,"2022-08-11 14:25:35.894","2022-08-11 14:25:35.898"
1916678,Zong,60,"2022-08-11 14:25:35.894","2022-08-11 14:25:35.898"
1916679,Zong,58,"2022-08-11 14:25:35.955","2022-08-11 14:25:35.959"
1916679,Zong,57,"2022-08-11 14:25:35.955","2022-08-11 14:25:35.959"
1916680,Zong,54,"2022-08-11 14:25:35.984","2022-08-11 14:25:35.994"
1916680,Zong,49,"2022-08-11 14:25:35.984","2022-08-11 14:25:35.994"
1916681,Zong,45,"2022-08-11 14:25:36.015","2022-08-11 14:25:36.020"
1916681,Zong,40,"2022-08-11 14:25:36.015","2022-08-11 14:25:36.020"
1916682,Zong,35,"2022-08-11 14:25:36.075","2022-08-11 14:25:36.079"
1916682,Zong,31,"2022-08-11 14:25:36.075","2022-08-11 14:25:36.079"
1916683,Zong,28,"2022-08-11 14:25:36.105","2022-08-11 14:25:36.108"
1916683,Zong,25,"2022-08-11 14:25:36.105","2022-08-11 14:25:36.108"
1916684,Zong,23,"2022-08-11 14:25:36.134","2022-08-11 14:25:36.138"
1916684,Zong,21,"2022-08-11 14:25:36.134","2022-08-11 14:25:36.138"
1916685,Zong,20,"2022-08-11 14:25:36.195","2022-08-11 14:25:36.200"
1916685,Zong,19,"2022-08-11 14:25:36.195","2022-08-11 14:25:36.200"
1916686,Zong,19,"2022-08-11 14:25:36.225","2022-08-11 14:25:36.230"
1916686,Zong,18,"2022-08-11 14:25:36.225","2022-08-11 14:25:36.230"
1916687,Zong,17,"2022-08-11 14:25:36.255","2022-08-11 14:25:36.258"
1916687,Zong,18,"2022-08-11 14:25:36.255","2022-08-11 14:25:36.258"
1916688,Zong,25,"2022-08-11 14:25:36.315","2022-08-11 14:25:36.327"
1916688,Zong,25,"2022-08-11 14:25:36.315","2022-08-11 14:25:36.327"
1916689,Zong,56,"2022-08-11 14:25:36.345","2022-08-11 14:25:36.348"
1916689,Zong,56,"2022-08-11 14:25:36.345","2022-08-11 14:25:36.348"
1916690,Zong,100,"2022-08-11 14:25:36.375","2022-08-11 14:25:36.380"
1916690,Zong,100,"2022-08-11 14:25:36.375","2022-08-11 14:25:36.380"
1916691,Zong,102,"2022-08-11 14:25:36.450","2022-08-11 14:25:36.453"
1916691,Zong,98,"2022-08-11 14:25:36.450","2022-08-11 14:25:36.453"
1916692,Zong,91,"2022-08-11 14:25:36.465","2022-08-11 14:25:36.468"
1916692,Zong,82,"2022-08-11 14:25:36.465","2022-08-11 14:25:36.468"
1916693,Zong,74,"2022-08-11 14:25:36.495","2022-08-11 14:25:36.499"
1916693,Zong,67,"2022-08-11 14:25:36.495","2022-08-11 14:25:36.499"
1916694,Zong,62,"2022-08-11 14:25:36.561","2022-08-11 14:25:36.565"
1916694,Zong,58,"2022-08-11 14:25:36.561","2022-08-11 14:25:36.565"
1916695,Zong,56,"2022-08-11 14:25:36.585","2022-08-11 14:25:36.604"
1916695,Zong,56,"2022-08-11 14:25:36.585","2022-08-11 14:25:36.604"
1916696,Zong,57,"2022-08-11 14:25:36.615","2022-08-11 14:25:36.623"
1916696,Zong,57,"2022-08-11 14:25:36.615","2022-08-11 14:25:36.623"
1916697,Zong,56,"2022-08-11 14:25:36.674","2022-08-11 14:25:36.678"
1916697,Zong,53,"2022-08-11 14:25:36.674","2022-08-11 14:25:36.678"
1916698,Zong,50,"2022-08-11 14:25:36.708","2022-08-11 14:25:36.712"
1916698,Zong,45,"2022-08-11 14:25:36.708","2022-08-11 14:25:36.712"
1916699,Zong,41,"2022-08-11 14:25:36.735","2022-08-11 14:25:36.740"
1916699,Zong,36,"2022-08-11 14:25:36.735","2022-08-11 14:25:36.740"
1916700,Zong,32,"2022-08-11 14:25:36.795","2022-08-11 14:25:36.799"
1916700,Zong,29,"2022-08-11 14:25:36.795","2022-08-11 14:25:36.799"
1916701,Zong,27,"2022-08-11 14:25:36.825","2022-08-11 14:25:36.829"
1916701,Zong,25,"2022-08-11 14:25:36.825","2022-08-11 14:25:36.829"
1916702,Zong,25,"2022-08-11 14:25:36.856","2022-08-11 14:25:36.860"
1916702,Zong,24,"2022-08-11 14:25:36.856","2022-08-11 14:25:36.860"
1916703,Zong,24,"2022-08-11 14:25:36.915","2022-08-11 14:25:36.936"
1916703,Zong,24,"2022-08-11 14:25:36.915","2022-08-11 14:25:36.936"
1916704,Zong,23,"2022-08-11 14:25:36.945","2022-08-11 14:25:36.952"
1916704,Zong,25,"2022-08-11 14:25:36.945","2022-08-11 14:25:36.952"
1916705,Zong,33,"2022-08-11 14:25:36.974","2022-08-11 14:25:36.978"
1916705,Zong,33,"2022-08-11 14:25:36.974","2022-08-11 14:25:36.978"
1916706,Zong,65,"2022-08-11 14:25:37.040","2022-08-11 14:25:37.045"
1916706,Zong,65,"2022-08-11 14:25:37.040","2022-08-11 14:25:37.045"
1916707,Zong,102,"2022-08-11 14:25:37.065","2022-08-11 14:25:37.070"
1916707,Zong,110,"2022-08-11 14:25:37.065","2022-08-11 14:25:37.070"
1916708,Zong,111,"2022-08-11 14:25:37.095","2022-08-11 14:25:37.098"
1916708,Zong,105,"2022-08-11 14:25:37.095","2022-08-11 14:25:37.098"
1916709,Zong,97,"2022-08-11 14:25:37.157","2022-08-11 14:25:37.162"
1916709,Zong,88,"2022-08-11 14:25:37.157","2022-08-11 14:25:37.162"
1916710,Zong,80,"2022-08-11 14:25:37.186","2022-08-11 14:25:37.203"
1916710,Zong,73,"2022-08-11 14:25:37.186","2022-08-11 14:25:37.203"
1916711,Zong,67,"2022-08-11 14:25:37.215","2022-08-11 14:25:37.222"
1916711,Zong,63,"2022-08-11 14:25:37.215","2022-08-11 14:25:37.222"
1916712,Zong,61,"2022-08-11 14:25:37.275","2022-08-11 14:25:37.279"
1916712,Zong,60,"2022-08-11 14:25:37.275","2022-08-11 14:25:37.279"
1916713,Zong,61,"2022-08-11 14:25:37.308","2022-08-11 14:25:37.312"
1916713,Zong,61,"2022-08-11 14:25:37.308","2022-08-11 14:25:37.312"
1916714,Zong,59,"2022-08-11 14:25:37.336","2022-08-11 14:25:37.340"
1916714,Zong,56,"2022-08-11 14:25:37.336","2022-08-11 14:25:37.340"
1916715,Zong,52,"2022-08-11 14:25:37.395","2022-08-11 14:25:37.398"
1916715,Zong,47,"2022-08-11 14:25:37.395","2022-08-11 14:25:37.398"
1916716,Zong,42,"2022-08-11 14:25:37.425","2022-08-11 14:25:37.428"
1916716,Zong,37,"2022-08-11 14:25:37.425","2022-08-11 14:25:37.428"
1916717,Zong,32,"2022-08-11 14:25:37.457","2022-08-11 14:25:37.461"
1916717,Zong,29,"2022-08-11 14:25:37.457","2022-08-11 14:25:37.461"
1916718,Zong,26,"2022-08-11 14:25:37.514","2022-08-11 14:25:37.519"
1916718,Zong,24,"2022-08-11 14:25:37.514","2022-08-11 14:25:37.519"
1916719,Zong,22,"2022-08-11 14:25:37.545","2022-08-11 14:25:37.551"
1916719,Zong,22,"2022-08-11 14:25:37.545","2022-08-11 14:25:37.551"
1916720,Zong,21,"2022-08-11 14:25:37.579","2022-08-11 14:25:37.584"
1916720,Zong,21,"2022-08-11 14:25:37.579","2022-08-11 14:25:37.584"
1916721,Zong,21,"2022-08-11 14:25:37.636","2022-08-11 14:25:37.641"
1916721,Zong,26,"2022-08-11 14:25:37.636","2022-08-11 14:25:37.641"
1916722,Zong,38,"2022-08-11 14:25:37.666","2022-08-11 14:25:37.671"
1916722,Zong,38,"2022-08-11 14:25:37.666","2022-08-11 14:25:37.671"
1916723,Zong,75,"2022-08-11 14:25:37.695","2022-08-11 14:25:37.699"
1916723,Zong,75,"2022-08-11 14:25:37.695","2022-08-11 14:25:37.699"
1916724,Zong,109,"2022-08-11 14:25:37.757","2022-08-11 14:25:37.761"
1916724,Zong,115,"2022-08-11 14:25:37.757","2022-08-11 14:25:37.761"
1916725,Zong,113,"2022-08-11 14:25:37.786","2022-08-11 14:25:37.803"
1916725,Zong,106,"2022-08-11 14:25:37.786","2022-08-11 14:25:37.803"
1916726,Zong,97,"2022-08-11 14:25:37.814","2022-08-11 14:25:37.822"
1916726,Zong,88,"2022-08-11 14:25:37.814","2022-08-11 14:25:37.822"
1916727,Zong,79,"2022-08-11 14:25:37.887","2022-08-11 14:25:37.891"
1916727,Zong,71,"2022-08-11 14:25:37.887","2022-08-11 14:25:37.891"
1916728,Zong,65,"2022-08-11 14:25:37.905","2022-08-11 14:25:37.908"
1916728,Zong,61,"2022-08-11 14:25:37.905","2022-08-11 14:25:37.908"
1916729,Zong,58,"2022-08-11 14:25:37.936","2022-08-11 14:25:37.940"
1916729,Zong,57,"2022-08-11 14:25:37.936","2022-08-11 14:25:37.940"
1916730,Zong,56,"2022-08-11 14:25:37.995","2022-08-11 14:25:37.998"
1916730,Zong,55,"2022-08-11 14:25:37.995","2022-08-11 14:25:37.998"
1916731,Zong,52,"2022-08-11 14:25:38.025","2022-08-11 14:25:38.028"
1916731,Zong,49,"2022-08-11 14:25:38.025","2022-08-11 14:25:38.028"
1916732,Zong,44,"2022-08-11 14:25:38.057","2022-08-11 14:25:38.066"
1916732,Zong,39,"2022-08-11 14:25:38.057","2022-08-11 14:25:38.066"
1916733,Zong,33,"2022-08-11 14:25:38.114","2022-08-11 14:25:38.123"
1916733,Zong,28,"2022-08-11 14:25:38.114","2022-08-11 14:25:38.123"
1916734,Zong,23,"2022-08-11 14:25:38.145","2022-08-11 14:25:38.148"
1916734,Zong,20,"2022-08-11 14:25:38.145","2022-08-11 14:25:38.148"
1916735,Zong,17,"2022-08-11 14:25:38.175","2022-08-11 14:25:38.179"
1916735,Zong,15,"2022-08-11 14:25:38.175","2022-08-11 14:25:38.179"
1916736,Zong,14,"2022-08-11 14:25:38.235","2022-08-11 14:25:38.240"
1916736,Zong,13,"2022-08-11 14:25:38.235","2022-08-11 14:25:38.240"
1916737,Zong,12,"2022-08-11 14:25:38.265","2022-08-11 14:25:38.270"
1916737,Zong,12,"2022-08-11 14:25:38.265","2022-08-11 14:25:38.270"
1916738,Zong,13,"2022-08-11 14:25:38.297","2022-08-11 14:25:38.301"
1916738,Zong,20,"2022-08-11 14:25:38.297","2022-08-11 14:25:38.301"
1916739,Zong,33,"2022-08-11 14:25:38.358","2022-08-11 14:25:38.363"
1916739,Zong,33,"2022-08-11 14:25:38.358","2022-08-11 14:25:38.363"
1916740,Zong,72,"2022-08-11 14:25:38.385","2022-08-11 14:25:38.389"
1916740,Zong,72,"2022-08-11 14:25:38.385","2022-08-11 14:25:38.389"
1916741,Zong,104,"2022-08-11 14:25:38.414","2022-08-11 14:25:38.425"
1916741,Zong,108,"2022-08-11 14:25:38.414","2022-08-11 14:25:38.425"
1916742,Zong,105,"2022-08-11 14:25:38.474","2022-08-11 14:25:38.478"
1916742,Zong,98,"2022-08-11 14:25:38.474","2022-08-11 14:25:38.478"
1916743,Zong,90,"2022-08-11 14:25:38.504","2022-08-11 14:25:38.512"
1916743,Zong,81,"2022-08-11 14:25:38.504","2022-08-11 14:25:38.512"
1916744,Zong,72,"2022-08-11 14:25:38.534","2022-08-11 14:25:38.538"
1916744,Zong,65,"2022-08-11 14:25:38.534","2022-08-11 14:25:38.538"
1916745,Zong,60,"2022-08-11 14:25:38.602","2022-08-11 14:25:38.606"
1916745,Zong,57,"2022-08-11 14:25:38.602","2022-08-11 14:25:38.606"
1916746,Zong,55,"2022-08-11 14:25:38.624","2022-08-11 14:25:38.628"
1916746,Zong,54,"2022-08-11 14:25:38.624","2022-08-11 14:25:38.628"
1916747,Zong,54,"2022-08-11 14:25:38.654","2022-08-11 14:25:38.661"
1916747,Zong,52,"2022-08-11 14:25:38.654","2022-08-11 14:25:38.661"
1916748,Zong,49,"2022-08-11 14:25:38.715","2022-08-11 14:25:38.725"
1916748,Zong,45,"2022-08-11 14:25:38.715","2022-08-11 14:25:38.725"
1916749,Zong,41,"2022-08-11 14:25:38.746","2022-08-11 14:25:38.749"
1916749,Zong,36,"2022-08-11 14:25:38.746","2022-08-11 14:25:38.749"
1916750,Zong,31,"2022-08-11 14:25:38.776","2022-08-11 14:25:38.779"
1916750,Zong,26,"2022-08-11 14:25:38.776","2022-08-11 14:25:38.779"
1916751,Zong,22,"2022-08-11 14:25:38.837","2022-08-11 14:25:38.841"
1916751,Zong,18,"2022-08-11 14:25:38.837","2022-08-11 14:25:38.841"
1916752,Zong,15,"2022-08-11 14:25:38.865","2022-08-11 14:25:38.868"
1916752,Zong,13,"2022-08-11 14:25:38.865","2022-08-11 14:25:38.868"
1916753,Zong,12,"2022-08-11 14:25:38.894","2022-08-11 14:25:38.898"
1916753,Zong,11,"2022-08-11 14:25:38.894","2022-08-11 14:25:38.898"
1916754,Zong,12,"2022-08-11 14:25:38.955","2022-08-11 14:25:38.958"
1916754,Zong,13,"2022-08-11 14:25:38.955","2022-08-11 14:25:38.958"
1916755,Zong,16,"2022-08-11 14:25:38.985","2022-08-11 14:25:39.002"
1916755,Zong,25,"2022-08-11 14:25:38.985","2022-08-11 14:25:39.002"
1916756,Zong,41,"2022-08-11 14:25:39.015","2022-08-11 14:25:39.018"
1916756,Zong,41,"2022-08-11 14:25:39.015","2022-08-11 14:25:39.018"
1916757,Zong,102,"2022-08-11 14:25:39.075","2022-08-11 14:25:39.079"
1916757,Zong,102,"2022-08-11 14:25:39.075","2022-08-11 14:25:39.079"
1916758,Zong,113,"2022-08-11 14:25:39.107","2022-08-11 14:25:39.111"
1916758,Zong,116,"2022-08-11 14:25:39.107","2022-08-11 14:25:39.111"
1916759,Zong,112,"2022-08-11 14:25:39.135","2022-08-11 14:25:39.139"
1916759,Zong,104,"2022-08-11 14:25:39.135","2022-08-11 14:25:39.139"
1916760,Zong,96,"2022-08-11 14:25:39.195","2022-08-11 14:25:39.199"
1916760,Zong,88,"2022-08-11 14:25:39.195","2022-08-11 14:25:39.199"
1916761,Zong,81,"2022-08-11 14:25:39.226","2022-08-11 14:25:39.231"
1916761,Zong,76,"2022-08-11 14:25:39.226","2022-08-11 14:25:39.231"
1916762,Zong,72,"2022-08-11 14:25:39.254","2022-08-11 14:25:39.258"
1916762,Zong,69,"2022-08-11 14:25:39.254","2022-08-11 14:25:39.258"
1916763,Zong,68,"2022-08-11 14:25:39.316","2022-08-11 14:25:39.320"
1916763,Zong,68,"2022-08-11 14:25:39.316","2022-08-11 14:25:39.320"
1916764,Zong,67,"2022-08-11 14:25:39.345","2022-08-11 14:25:39.350"
1916764,Zong,66,"2022-08-11 14:25:39.345","2022-08-11 14:25:39.350"
1916765,Zong,64,"2022-08-11 14:25:39.376","2022-08-11 14:25:39.380"
1916765,Zong,61,"2022-08-11 14:25:39.376","2022-08-11 14:25:39.380"
1916766,Zong,56,"2022-08-11 14:25:39.448","2022-08-11 14:25:39.452"
1916766,Zong,52,"2022-08-11 14:25:39.448","2022-08-11 14:25:39.452"
1916767,Zong,48,"2022-08-11 14:25:39.465","2022-08-11 14:25:39.468"
1916767,Zong,44,"2022-08-11 14:25:39.465","2022-08-11 14:25:39.468"
1916768,Zong,40,"2022-08-11 14:25:39.494","2022-08-11 14:25:39.497"
1916768,Zong,36,"2022-08-11 14:25:39.494","2022-08-11 14:25:39.497"
1916769,Zong,33,"2022-08-11 14:25:39.554","2022-08-11 14:25:39.558"
1916769,Zong,31,"2022-08-11 14:25:39.554","2022-08-11 14:25:39.558"
1916770,Zong,30,"2022-08-11 14:25:39.584","2022-08-11 14:25:39.601"
1916770,Zong,28,"2022-08-11 14:25:39.584","2022-08-11 14:25:39.601"
1916771,Zong,28,"2022-08-11 14:25:39.615","2022-08-11 14:25:39.623"
1916771,Zong,27,"2022-08-11 14:25:39.615","2022-08-11 14:25:39.623"
1916772,Zong,29,"2022-08-11 14:25:39.675","2022-08-11 14:25:39.678"
1916772,Zong,35,"2022-08-11 14:25:39.675","2022-08-11 14:25:39.678"
1916773,Zong,46,"2022-08-11 14:25:39.708","2022-08-11 14:25:39.713"
1916773,Zong,46,"2022-08-11 14:25:39.708","2022-08-11 14:25:39.713"
1916774,Zong,78,"2022-08-11 14:25:39.742","2022-08-11 14:25:39.746"
1916774,Zong,78,"2022-08-11 14:25:39.742","2022-08-11 14:25:39.746"
1916775,Zong,102,"2022-08-11 14:25:39.795","2022-08-11 14:25:39.800"
1916775,Zong,104,"2022-08-11 14:25:39.795","2022-08-11 14:25:39.800"
1916776,Zong,100,"2022-08-11 14:25:39.830","2022-08-11 14:25:39.834"
1916776,Zong,92,"2022-08-11 14:25:39.830","2022-08-11 14:25:39.834"
1916777,Zong,82,"2022-08-11 14:25:39.854","2022-08-11 14:25:39.858"
1916777,Zong,73,"2022-08-11 14:25:39.854","2022-08-11 14:25:39.858"
1916778,Zong,65,"2022-08-11 14:25:39.915","2022-08-11 14:25:39.921"
1916778,Zong,58,"2022-08-11 14:25:39.915","2022-08-11 14:25:39.921"
1916779,Zong,54,"2022-08-11 14:25:39.945","2022-08-11 14:25:39.949"
1916779,Zong,51,"2022-08-11 14:25:39.945","2022-08-11 14:25:39.949"
1916780,Zong,51,"2022-08-11 14:25:39.975","2022-08-11 14:25:39.979"
1916780,Zong,52,"2022-08-11 14:25:39.975","2022-08-11 14:25:39.979"
1916781,Zong,52,"2022-08-11 14:25:40.050","2022-08-11 14:25:40.055"
1916781,Zong,52,"2022-08-11 14:25:40.050","2022-08-11 14:25:40.055"
1916782,Zong,50,"2022-08-11 14:25:40.065","2022-08-11 14:25:40.069"
1916782,Zong,47,"2022-08-11 14:25:40.065","2022-08-11 14:25:40.069"
1916783,Zong,44,"2022-08-11 14:25:40.095","2022-08-11 14:25:40.100"
1916783,Zong,39,"2022-08-11 14:25:40.095","2022-08-11 14:25:40.100"
1916784,Zong,35,"2022-08-11 14:25:40.158","2022-08-11 14:25:40.162"
1916784,Zong,32,"2022-08-11 14:25:40.158","2022-08-11 14:25:40.162"
1916785,Zong,28,"2022-08-11 14:25:40.184","2022-08-11 14:25:40.204"
1916785,Zong,25,"2022-08-11 14:25:40.184","2022-08-11 14:25:40.204"
1916786,Zong,24,"2022-08-11 14:25:40.216","2022-08-11 14:25:40.219"
1916786,Zong,23,"2022-08-11 14:25:40.216","2022-08-11 14:25:40.219"
1916787,Zong,21,"2022-08-11 14:25:40.275","2022-08-11 14:25:40.281"
1916787,Zong,20,"2022-08-11 14:25:40.275","2022-08-11 14:25:40.281"
1916788,Zong,19,"2022-08-11 14:25:40.305","2022-08-11 14:25:40.308"
1916788,Zong,19,"2022-08-11 14:25:40.305","2022-08-11 14:25:40.308"
1916789,Zong,24,"2022-08-11 14:25:40.336","2022-08-11 14:25:40.340"
1916789,Zong,24,"2022-08-11 14:25:40.336","2022-08-11 14:25:40.340"
1916790,Zong,52,"2022-08-11 14:25:40.394","2022-08-11 14:25:40.398"
1916790,Zong,52,"2022-08-11 14:25:40.394","2022-08-11 14:25:40.398"
1916791,Zong,100,"2022-08-11 14:25:40.425","2022-08-11 14:25:40.428"
1916791,Zong,100,"2022-08-11 14:25:40.425","2022-08-11 14:25:40.428"
1916792,Zong,103,"2022-08-11 14:25:40.470","2022-08-11 14:25:40.474"
1916792,Zong,101,"2022-08-11 14:25:40.470","2022-08-11 14:25:40.474"
1916793,Zong,96,"2022-08-11 14:25:40.515","2022-08-11 14:25:40.520"
1916793,Zong,89,"2022-08-11 14:25:40.515","2022-08-11 14:25:40.520"
1916794,Zong,82,"2022-08-11 14:25:40.549","2022-08-11 14:25:40.553"
1916794,Zong,75,"2022-08-11 14:25:40.549","2022-08-11 14:25:40.553"
1916795,Zong,69,"2022-08-11 14:25:40.575","2022-08-11 14:25:40.578"
1916795,Zong,64,"2022-08-11 14:25:40.575","2022-08-11 14:25:40.578"
1916796,Zong,61,"2022-08-11 14:25:40.635","2022-08-11 14:25:40.640"
1916796,Zong,60,"2022-08-11 14:25:40.635","2022-08-11 14:25:40.640"
1916797,Zong,59,"2022-08-11 14:25:40.665","2022-08-11 14:25:40.668"
1916797,Zong,58,"2022-08-11 14:25:40.665","2022-08-11 14:25:40.668"
1916798,Zong,57,"2022-08-11 14:25:40.696","2022-08-11 14:25:40.701"
1916798,Zong,54,"2022-08-11 14:25:40.696","2022-08-11 14:25:40.701"
1916799,Zong,51,"2022-08-11 14:25:40.764","2022-08-11 14:25:40.769"
1916799,Zong,47,"2022-08-11 14:25:40.764","2022-08-11 14:25:40.769"
1916800,Zong,43,"2022-08-11 14:25:40.784","2022-08-11 14:25:40.803"
1916800,Zong,38,"2022-08-11 14:25:40.784","2022-08-11 14:25:40.803"
1916801,Zong,34,"2022-08-11 14:25:40.815","2022-08-11 14:25:40.818"
1916801,Zong,30,"2022-08-11 14:25:40.815","2022-08-11 14:25:40.818"
1916802,Zong,26,"2022-08-11 14:25:40.875","2022-08-11 14:25:40.878"
1916802,Zong,24,"2022-08-11 14:25:40.875","2022-08-11 14:25:40.878"
1916803,Zong,22,"2022-08-11 14:25:40.904","2022-08-11 14:25:40.908"
1916803,Zong,21,"2022-08-11 14:25:40.904","2022-08-11 14:25:40.908"
1916804,Zong,20,"2022-08-11 14:25:40.936","2022-08-11 14:25:40.946"
1916804,Zong,20,"2022-08-11 14:25:40.936","2022-08-11 14:25:40.946"
1916805,Zong,23,"2022-08-11 14:25:40.994","2022-08-11 14:25:40.998"
1916805,Zong,31,"2022-08-11 14:25:40.994","2022-08-11 14:25:40.998"
1916806,Zong,45,"2022-08-11 14:25:41.025","2022-08-11 14:25:41.028"
1916806,Zong,45,"2022-08-11 14:25:41.025","2022-08-11 14:25:41.028"
1916807,Zong,94,"2022-08-11 14:25:41.055","2022-08-11 14:25:41.058"
1916807,Zong,94,"2022-08-11 14:25:41.055","2022-08-11 14:25:41.058"
1916808,Zong,100,"2022-08-11 14:25:41.116","2022-08-11 14:25:41.121"
1916808,Zong,100,"2022-08-11 14:25:41.116","2022-08-11 14:25:41.121"
1916809,Zong,96,"2022-08-11 14:25:41.145","2022-08-11 14:25:41.158"
1916809,Zong,89,"2022-08-11 14:25:41.145","2022-08-11 14:25:41.158"
1916810,Zong,82,"2022-08-11 14:25:41.175","2022-08-11 14:25:41.179"
1916810,Zong,75,"2022-08-11 14:25:41.175","2022-08-11 14:25:41.179"
1916811,Zong,69,"2022-08-11 14:25:41.236","2022-08-11 14:25:41.240"
1916811,Zong,64,"2022-08-11 14:25:41.236","2022-08-11 14:25:41.240"
1916812,Zong,60,"2022-08-11 14:25:41.276","2022-08-11 14:25:41.282"
1916812,Zong,58,"2022-08-11 14:25:41.276","2022-08-11 14:25:41.282"
1916813,Zong,57,"2022-08-11 14:25:41.295","2022-08-11 14:25:41.298"
1916813,Zong,57,"2022-08-11 14:25:41.295","2022-08-11 14:25:41.298"
1916814,Zong,56,"2022-08-11 14:25:41.357","2022-08-11 14:25:41.363"
1916814,Zong,55,"2022-08-11 14:25:41.357","2022-08-11 14:25:41.363"
1916815,Zong,52,"2022-08-11 14:25:41.385","2022-08-11 14:25:41.396"
1916815,Zong,48,"2022-08-11 14:25:41.385","2022-08-11 14:25:41.396"
1916816,Zong,44,"2022-08-11 14:25:41.415","2022-08-11 14:25:41.422"
1916816,Zong,39,"2022-08-11 14:25:41.415","2022-08-11 14:25:41.422"
1916817,Zong,34,"2022-08-11 14:25:41.492","2022-08-11 14:25:41.496"
1916817,Zong,29,"2022-08-11 14:25:41.492","2022-08-11 14:25:41.496"
1916818,Zong,26,"2022-08-11 14:25:41.504","2022-08-11 14:25:41.507"
